0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
인제군,인제읍,0.012,0.01,0.01,0.012,0.011,0.011,0.021,0.015,0.007,0.004,0.007,0.007,0.006,0.005,0.005,0.004,0.007,0.011,0.012,0.008,0.005,0.007,0.011,0.015,0.011,0.006,0.007,0.01,0.012,-,-,-
횡성군,우천면,0.016,0.01,0.013,0.019,0.016,0.014,0.015,0.017,0.019,0.013,0.012,0.013,0.011,0.009,0.007,0.008,0.012,0.013,0.02,0.012,0.008,0.009,0.01,0.015,0.014,0.01,0.007,0.007,0.008,-,-,-
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.036,0.01,0.009,0.015,0.016,0.015,0.018,0.019,0.018,0.108,0.015,0.013,0.009,0.007,0.013,0.01,0.009,0.104,0.011,0.012,0.017,0.11,0.014,0.011,0.008,0.008,0.007,0.01,0.014,0.015,0.106,0.013
춘천시,중앙로,0.022,0.013,0.009,0.016,0.017,0.017,0.024,0.024,0.027,0.018,0.018,0.019,0.01,0.009,0.017,0.012,0.009,0.011,0.01,0.014,0.019,0.019,0.019,0.014,0.009,0.007,0.007,0.009,0.016,0.018,0.012,0.014
춘천시,석사동,0.028,0.015,0.012,0.024,0.025,0.025,0.029,0.03,0.033,0.027,0.024,0.025,0.015,0.01,0.018,0.017,0.012,0.017,0.015,0.019,0.027,0.026,0.021,0.018,0.01,0.006,0.009,0.013,0.021,0.021,0.016,0.018
춘천시,신사우동,0.018,0.009,0.009,0.014,0.014,0.016,0.019,0.021,0.024,0.018,0.014,0.014,0.008,0.006,0.014,0.014,0.009,0.008,0.007,0.012,0.017,0.014,0.012,0.009,0.004,0.005,0.005,0.008,0.015,0.014,0.01,0.01
양구군,양구읍,0.017,0.011,0.006,0.015,0.014,0.014,0.02,0.018,0.019,0.016,0.012,0.013,0.008,0.007,0.011,0.01,0.007,0.008,0.008,0.011,0.015,0.014,0.011,0.011,0.006,0.005,0.005,0.007,0.013,0.014,0.009,0.009
원주시,중앙동,0.031,0.003,0.009,0.028,0.027,0.024,0.026,0.027,0.031,0.028,0.032,0.024,0.015,0.007,0.011,0.018,0.018,0.024,0.019,0.018,0.026,0.03,0.028,0.023,0.019,0.014,0.011,0.017,0.023,0.024,0.023,0.022
원주시,반곡동,0.027,0.016,0.013,0.023,0.024,0.023,0.027,0.029,0.026,0.018,0.024,0.02,0.011,0.01,0.016,0.011,0.013,0.019,0.016,0.016,0.025,0.027,0.021,0.017,0.013,0.009,0.008,0.013,0.019,0.019,0.019,0.02
원주시,문막읍,0.023,0.015,0.013,0.018,0.018,0.018,0.021,0.019,0.02,0.02,0.019,0.017,0.009,0.011,0.014,0.012,0.014,0.016,0.014,0.012,0.017,0.019,0.012,0.009,0.016,0.008,0.009,0.015,0.018,0.018,0.018,0.017
원주시,지정면,0.022,0.012,0.01,0.017,0.017,0.016,0.021,0.02,0.023,0.021,0.021,0.017,0.009,0.009,0.013,0.013,0.011,0.014,0.012,0.012,0.018,0.019,0.02,0.01,0.009,0.009,0.008,0.012,0.016,0.018,0.016,0.016
강릉시,주문진읍,0.01,0.006,0.004,0.01,0.01,0.008,0.013,0.015,0.009,0.004,0.006,0.002,0.003,0.001,0.009,0.004,0.003,0.004,0.004,0.005,0.009,0.011,0.008,0.006,0.003,0.007,0.003,0.004,0.008,0.01,0.009,0.009
강릉시,옥천동,0.02,0.009,0.012,0.013,0.018,0.018,0.014,0.017,0.016,0.018,0.02,0.007,0.007,0.005,0.015,0.01,0.008,0.009,0.011,0.01,0.016,0.021,0.022,0.015,0.013,0.017,0.011,0.013,0.017,0.021,0.011,0.016
동해시,천곡동,0.024,0.01,0.011,0.01,0.021,0.022,0.023,0.022,0.011,0.013,0.02,0.01,0.011,0.011,0.02,0.009,0.009,0.013,0.021,0.017,0.024,0.027,0.025,0.017,0.009,0.01,0.014,0.017,0.022,0.02,0.014,0.014
삼척시,남양동,0.021,0.009,0.012,0.016,0.017,0.014,0.019,0.021,0.018,0.013,0.02,0.013,0.012,0.009,0.018,0.012,0.009,0.011,0.011,0.013,0.02,0.02,0.016,0.018,0.009,0.01,0.009,0.009,0.015,0.017,0.017,0.013
평창군,평창읍,0.019,0.012,0.01,0.015,0.017,0.014,0.017,0.021,0.023,0.017,0.014,0.015,0.01,0.007,0.01,0.009,0.008,0.011,0.011,0.013,0.015,0.016,0.015,0.012,0.008,0.012,0.01,0.01,0.013,0.012,0.012,0.01
정선군,정선읍,0.182,0.012,0.008,0.015,0.015,0.011,0.015,0.016,0.014,2.344,0.011,0.011,0.009,0.007,0.011,0.009,0.008,0.009,0.009,0.011,0.013,1.178,0.009,0.008,0.008,0.01,0.008,0.008,0.011,0.011,0.011,0.012
횡성군,횡성읍,0.024,0.016,0.014,0.024,0.021,0.019,0.023,0.024,0.023,0.019,0.019,0.018,0.013,0.012,0.015,0.013,0.012,0.014,0.013,0.017,0.02,0.02,0.017,0.014,0.01,0.008,0.009,0.014,0.019,0.02,0.015,0.017
고성군,상리,0.009,0.005,0.004,0.006,0.008,0.007,0.008,0.011,0.008,0.006,0.005,0.004,0.003,0.004,0.007,0.005,0.004,0.005,0.004,0.006,0.009,0.01,0.009,0.006,0.005,0.004,0.003,0.004,0.007,0.01,0.006,0.007
양양군,양양읍,0.011,0.005,0.005,0.008,0.011,0.009,0.009,0.01,0.009,0.007,0.008,0.005,0.003,0.004,0.007,0.005,0.005,0.006,0.006,0.008,0.012,0.012,0.009,0.007,0.005,0.006,0.004,0.005,0.009,0.011,0.005,0.008
속초시,금호동,0.015,0.009,0.007,0.009,0.015,0.015,0.012,0.013,0.009,0.008,0.009,0.005,0.006,0.005,0.012,0.006,0.007,0.012,0.013,0.012,0.019,0.018,0.011,0.01,0.008,0.006,0.007,0.01,0.015,0.013,0.008,0.009
철원군,갈말읍,0.012,0.008,0.006,0.011,0.009,0.009,0.013,0.015,0.012,0.01,0.012,0.012,0.007,0.006,0.013,0.011,0.008,0.006,0.007,0.01,0.01,0.007,0.007,0.005,0.003,0.004,0.002,0.002,0.006,0.005,0.004,0.004
홍천군,홍천읍,0.024,0.015,0.013,0.02,0.021,0.021,0.026,0.025,0.024,0.016,0.019,0.018,0.011,0.01,0.015,0.013,0.013,0.014,0.013,0.016,0.021,0.02,0.017,0.013,0.007,0.008,0.008,0.013,0.018,0.018,0.017,0.017
영월군,영월읍,0.237,0.009,0.008,0.01,0.016,0.01,0.011,0.012,0.011,0.011,0.01,0.009,0.007,0.007,0.008,0.007,0.008,2.344,0.013,0.01,0.012,0.012,0.01,0.008,0.008,0.006,0.006,0.009,0.013,0.012,2.345,0.01
화천군,화천읍,0.016,0.011,0.011,0.012,0.012,0.012,0.016,0.017,0.015,0.012,0.011,0.011,0.007,0.008,0.011,0.008,0.007,0.008,0.008,0.012,0.014,0.013,0.01,0.008,0.006,0.006,0.005,0.007,0.014,0.014,0.011,0.009
태백시,황지동,0.072,0.008,0.008,0.009,0.017,0.013,0.015,0.012,0.011,0.011,0.012,0.011,0.009,0.006,0.01,0.008,0.008,0.01,0.011,0.01,0.016,1.181,0.013,0.011,0.009,0.006,0.011,0.009,0.013,0.014,0.013,0.014
인제군,인제읍,0.012,0.007,0.006,0.011,0.01,0.01,0.014,0.014,0.014,0.013,0.01,0.009,0.005,0.004,0.009,0.007,0.005,0.006,0.005,0.009,0.013,0.011,0.008,0.006,0.005,0.004,0.004,0.006,0.01,0.012,0.007,0.008
횡성군,우천면,0.015,0.008,0.01,0.014,0.011,0.01,0.015,0.013,0.015,0.011,0.014,0.012,0.006,0.007,0.009,0.008,0.008,0.01,0.01,0.009,0.011,0.014,0.011,0.008,0.005,0.006,0.006,0.01,0.011,0.012,0.011,0.011
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.13,0.011,0.008,0.01,0.01,0.008,0.009,0.009,0.006,0.007,0.009,0.008,0.567,1.13,0.525,0.009,0.006,0.01,0.01,0.055,0.008,0.006,0.006,0.006,0.007,0.009,0.008,0.197,0.057,0.007,0.005,0
춘천시,중앙로,0.014,0.011,0.008,0.014,0.013,0.009,0.011,0.011,0.007,0.009,0.014,0.009,0.009,0.015,0.013,0.01,0.007,0.012,0.009,0.008,0.009,0.007,0.006,0.006,0.006,0.009,0.008,0.011,0.011,0.007,0.006,-
춘천시,석사동,0.016,0.013,0.009,0.016,0.015,0.011,0.011,0.012,0.008,0.011,0.015,0.012,0.01,0.016,0.016,0.013,0.009,0.012,0.011,0.011,0.011,0.005,0.008,0.008,0.006,0.01,0.009,0.014,0.014,0.009,0.006,-
춘천시,신사우동,0.01,0.007,0.004,0.008,0.009,0.007,0.009,0.01,0.006,0.007,0.01,0.009,0.007,0.012,0.01,0.007,0.005,0.008,0.006,0.005,0.007,0.003,0.003,0.004,0.005,0.008,0.007,0.01,0.009,0.006,0.004,-
양구군,양구읍,0.01,0.008,0.006,0.008,0.008,0.007,0.009,0.007,0.005,0.007,0.01,0.008,0.005,0.01,0.009,0.007,0.004,0.006,0.006,0.005,0.007,0.004,0.004,0.005,0.005,0.007,0.006,0.007,0.009,0.007,0.005,-
원주시,중앙동,0.022,0.017,0.011,0.015,0.014,0.01,0.014,0.014,0.013,0.012,0.017,0.016,0.016,0.018,0.022,0.02,0.011,0.015,0.017,0.017,0.017,0.014,0.012,0.012,0.014,0.017,0.018,0.02,0.019,0.014,0.012,-
원주시,반곡동,0.015,0.015,0.009,0.012,0.01,0.008,0.011,0.012,0.009,0.009,0.012,0.009,0.011,0.014,0.017,0.014,0.007,0.011,0.012,0.01,0.01,0.009,0.007,0.008,0.008,0.01,0.01,0.013,0.012,0.007,0.006,-
원주시,문막읍,0.015,0.016,0.01,0.013,0.013,0.011,0.012,0.012,0.01,0.009,0.013,0.013,0.013,0.013,0.013,0.011,0.007,0.011,0.011,0.009,0.01,0.008,0.008,0.008,0.009,0.009,0.011,0.01,0.012,0.007,0.006,-
원주시,지정면,0.014,0.012,0.009,0.012,0.011,0.01,0.01,0.011,0.008,0.008,0.011,0.012,0.009,0.012,0.014,0.01,0.007,0.009,0.01,0.009,0.01,0.008,0.007,0.007,0.008,0.007,0.009,0.011,0.011,0.008,0.005,-
강릉시,주문진읍,0.009,0.008,0.007,0.007,0.008,0.006,0.006,0.006,0.004,0.007,0.005,0.005,0.003,0.007,0.01,0.005,0.004,0.007,0.008,0.006,0.005,0.004,0.004,0.004,0.005,0.008,0.005,0.008,0.01,0.007,0.004,-
강릉시,옥천동,0.016,0.018,0.014,0.015,0.019,0.016,0.008,0.011,0.006,0.007,0.007,0.007,0.008,0.007,0.014,0.01,0.008,0.018,0.015,0.012,0.008,0.008,0.009,0.01,0.01,0.014,0.009,0.014,0.012,0.011,0.006,-
동해시,천곡동,0.017,0.023,0.016,0.018,0.019,0.011,0.009,0.007,0.004,0.006,0.01,0.006,0.004,0.01,0.013,0.01,0.009,0.014,0.023,0.018,0.012,0.006,0.012,0.012,0.011,0.018,0.008,0.018,0.02,0.012,0.005,-
삼척시,남양동,0.014,0.014,0.011,0.011,0.013,0.01,0.009,0.009,0.008,0.008,0.008,0.005,0.009,0.009,0.009,0.008,0.009,0.013,0.019,0.011,0.008,0.006,0.007,0.007,0.011,0.012,0.008,0.012,0.013,0.01,0.006,-
평창군,평창읍,1.29,0.009,0.009,0.01,0.01,0.006,0.008,0.008,0.008,0.008,0.009,0.011,12.841,14.009,0.012,0.011,0.007,0.009,0.009,0.008,0.01,0.007,0.006,0.006,0.006,0.01,0.009,0.009,0.009,0.008,0.007,-
정선군,정선읍,0.178,0.011,0.009,0.009,0.008,0.007,0.01,0.009,0.006,0.007,0.009,0.009,1.173,0.008,0.01,0.009,0.006,0.009,0.01,0.007,0.006,0.007,0.006,0.007,0.006,0.007,0.008,1.175,1.174,0.007,0.006,-
횡성군,횡성읍,0.015,0.012,0.01,0.013,0.012,0.011,0.011,0.015,0.009,0.01,0.012,0.013,0.011,0.014,0.014,0.011,0.009,0.01,0.011,0.01,0.012,0.008,0.007,0.007,0.009,0.01,0.012,0.012,0.012,0.01,0.006,-
고성군,상리,0.006,0.006,0.005,0.006,0.006,0.005,0.005,0.004,0.003,0.004,0.006,0.004,0.002,0.006,0.006,0.004,0.004,0.005,0.004,0.004,0.005,0.004,0.003,0.003,0.003,0.004,0.004,0.006,0.008,0.004,0.003,-
양양군,양양읍,0.007,0.008,0.006,0.006,0.007,0.006,0.004,0.005,0.003,0.004,0.004,0.003,0.002,0.004,0.008,0.006,0.004,0.006,0.006,0.005,0.003,0.004,0.004,0.004,0.005,0.006,0.005,0.007,0.007,0.005,0.003,-
속초시,금호동,0.01,0.009,0.007,0.007,0.008,0.006,0.008,0.006,0.004,0.006,0.006,0.005,0.004,0.007,0.011,0.006,0.006,0.009,0.008,0.009,0.006,0.006,0.006,0.005,0.006,0.01,0.007,0.011,0.012,0.007,0.004,-
철원군,갈말읍,0.007,0.004,0.002,0.004,0.005,0.004,0.007,0.004,0.002,0.003,0.007,0.003,0.003,0.007,0.007,0.003,0.002,0.007,0.003,0.002,0.004,0.004,0.004,0.004,0.005,0.009,0.005,0.007,0.008,0.006,0.005,-
홍천군,홍천읍,0.015,0.012,0.011,0.014,0.012,0.008,0.01,0.012,0.009,0.01,0.013,0.012,0.011,0.014,0.016,0.01,0.008,0.01,0.009,0.01,0.013,0.007,0.008,0.008,0.009,0.01,0.011,0.011,0.012,0.008,0.007,-
영월군,영월읍,0.175,0.007,0.005,0.005,0.005,0.004,0.007,0.01,0.005,0.004,0.006,0.007,0.005,0.006,0.007,0.006,0.005,0.007,0.007,1.174,0.007,0.006,0.005,0.004,0.004,0.01,0.007,2.341,0.006,0,0,-
화천군,화천읍,0.01,0.007,0.005,0.006,0.008,0.007,0.009,0.007,0.005,0.006,0.009,0.007,0.006,0.008,0.008,0.007,0.005,0.008,0.007,0.006,0.008,0.004,0.004,0.005,0.005,0.008,0.007,0.008,0.009,0.007,0.004,-
태백시,황지동,1.344,0.011,0.009,0.011,0.01,0.007,0.007,0.007,0.006,0.006,0.006,0.006,0.005,14.007,12.841,0.008,0.007,0.012,0.008,0.008,0.005,0.006,0.008,0.006,0.006,0.007,0.007,1.174,0.007,0.005,0.004,-
인제군,인제읍,0.007,0.005,0.005,0.006,0.006,0.005,0.006,0.007,0.004,0.005,0.007,0.006,0.003,0.007,0.006,0.004,0.003,0.005,0.005,0.005,0.005,0.004,0.003,0.003,0.004,0.004,0.005,0.006,0.007,0.005,0.004,-
횡성군,우천면,0.01,0.009,0.006,0.009,0.007,0.006,0.008,0.009,0.006,0.006,0.008,0.006,0.008,0.009,0.01,0.008,0.005,0.006,0.006,0.005,0.006,0.005,0.006,0.005,0.006,0.009,0.007,0.007,0.007,0.005,0.004,-
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.133,0.006,0.243,0.011,0.009,0.007,0.005,0.006,0.008,0.009,0.008,0.661,0.57,0.007,0.006,0.475,0.522,0.054,0.007,0.005,0.006,0.005,0.006,0.006,0.008,0.008,0.008,0.009,0.006,0.006,0.052,0.053
춘천시,중앙로,0.011,0.007,0.01,0.01,0.009,0.008,0.006,0.006,0.008,0.009,0.009,0.008,0.011,0.007,0.005,0.009,0.011,0.008,0.008,0.005,0.005,0.005,0.007,0.008,0.008,0.008,0.007,0.008,0.007,0.005,0.005,0.006
춘천시,석사동,0.013,0.008,0.013,0.014,0.011,0.008,0.005,0.006,0.01,0.012,0.011,0.011,0.013,0.009,0.007,0.011,0.012,0.009,0.009,0.005,0.007,0.006,0.007,0.008,0.009,0.01,0.008,0.009,0.006,0.006,0.005,0.007
춘천시,신사우동,0.007,0.005,0.007,0.008,0.006,0.005,0.003,0.002,0.005,0.007,0.006,0.006,0.007,0.005,0.003,0.006,0.007,0.007,0.005,0.002,0.004,0.004,0.004,0.003,0.004,0.006,0.005,0.005,0.005,0.003,0.002,0.003
양구군,양구읍,0.008,0.005,0.007,0.009,0.006,0.007,0.004,0.004,0.006,0.006,0.005,0.006,0.006,0.005,0.004,0.006,0.007,0.006,0.005,0.003,0.005,0.005,0.005,0.004,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.004
원주시,중앙동,0.018,0.014,0.019,0.02,0.016,0.014,0.01,0.015,0.017,0.019,0.019,0.017,0.018,0.014,0.012,0.017,0.016,0.01,0.011,0.007,0.008,0.004,0.009,0.008,0.01,0.009,0.009,0.011,0.006,0.006,0.007,0.008
원주시,반곡동,0.014,0.008,0.013,0.014,0.01,0.006,0.005,0.007,0.011,0.013,0.013,0.012,0.013,0.01,0.006,0.011,0.012,0.009,0.01,0.007,0.006,0.005,0.009,0.007,0.01,0.009,0.009,0.012,0.007,0.006,0.007,0.008
원주시,문막읍,0.012,0.007,0.01,0.012,0.01,0.008,0.004,0.007,0.01,0.012,0.009,0.01,0.011,0.008,0.006,0.009,0.01,0.01,0.008,0.008,0.007,0.005,0.008,0.006,0.009,0.01,0.008,0.011,0.006,0.006,0.008,0.006
원주시,지정면,0.012,0.007,0.01,0.011,0.009,0.007,0.004,0.005,0.009,0.01,0.012,0.011,0.011,0.009,0.007,0.01,0.01,0.009,0.01,0.006,0.006,0.004,0.008,0.007,0.009,0.008,0.008,0.011,0.005,0.005,0.007,0.006
강릉시,주문진읍,0.01,0.005,0.011,0.011,0.012,0.005,0.005,0.005,0.006,0.007,0.005,0.005,0.006,0.004,0.004,0.007,0.01,0.006,0.007,0.003,0.007,0.004,0.004,0.005,0.008,0.008,0.008,0.013,0.005,0.005,0.003,0.007
강릉시,옥천동,0.016,0.008,0.014,0.016,0.015,0.009,0.009,0.008,0.013,0.009,0.011,0.009,0.015,0.011,0.009,0.013,0.008,0.009,0.011,0.008,0.011,0.006,0.007,0.008,0.013,0.013,0.012,0.012,0.008,0.01,0.009,0.012
동해시,천곡동,0.017,0.009,0.016,0.02,0.013,0.008,0.006,0.008,0.015,0.011,0.008,0.01,0.018,0.01,0.013,0.013,0.014,0.013,0.011,0.005,0.014,0.007,0.005,0.009,0.016,0.018,0.014,0.014,0.009,0.013,0.01,0.014
삼척시,남양동,0.016,0.007,0.013,0.016,0.014,0.009,0.01,0.009,0.006,0.016,0.009,0.01,0.016,0.01,0.01,0.014,0.014,0.009,0.011,0.007,0.011,0.01,0.007,0.008,0.011,0.012,0.013,0.014,0.01,0.013,0.01,0.01
평창군,평창읍,0.068,0.006,0.008,0.009,0.01,0.008,0.005,0.006,0.006,0.01,0.008,0.008,0.01,0.009,0.007,0.007,0.009,0.01,0.011,0.008,0.008,0.011,0.008,0.007,0.009,0.012,0.015,0.012,0.013,0.008,0.006,1.174
정선군,정선읍,2.565,0.006,0.007,0.008,0.007,0.005,0.005,0.006,0.006,0.008,0.007,16.341,11.674,0.007,0.005,11.674,12.841,0.006,0.007,0.005,0.005,0.006,0.006,0.004,0.005,0.006,0.007,0.007,0.006,0.005,1.172,0.005
횡성군,횡성읍,0.012,0.009,0.01,0.011,0.01,0.012,0.006,0.006,0.01,0.013,0.006,0.007,0.011,0.009,0.008,0.01,0.01,0.009,0.008,0.006,0.005,0.006,0.007,0.006,0.008,0.008,0.008,0.009,0.006,0.006,0.005,0.007
고성군,상리,0.007,0.004,0.006,0.008,0.006,0.005,0.003,0.003,0.004,0.003,0.005,0.004,0.004,0.004,0.003,0.006,0.007,0.009,0.005,0.003,0.003,0.001,0.003,0.003,0.005,0.006,0.007,0.007,0.003,0.006,0.003,0.006
양양군,양양읍,0.007,0.004,0.006,0.006,0.007,0.005,0.003,0.004,0.004,0.005,0.004,0.004,0.006,0.005,0.003,0.005,0.005,0.005,0.004,0.004,0.006,0.003,0.003,0.004,0.006,0.006,0.005,0.006,0.005,0.005,0.004,0.005
속초시,금호동,0.009,0.006,0.015,0.011,0.013,0.006,0.006,0.007,0.008,0.003,0.004,0.002,0.007,0.004,0.002,0.005,0.006,0.004,0.005,0.003,0.005,0.002,0.003,0.005,0.01,0.009,0.008,0.017,0.005,0.004,0.002,0.005
철원군,갈말읍,0.008,0.004,0.009,0.008,0.006,0.005,0.003,0.004,0.007,0.008,0.005,0.005,0.007,0.004,0.003,0.006,0.007,0.006,0.004,0.003,0.004,0.004,0.005,0.004,0.006,0.008,0.005,0.005,0.004,0.003,0.004,0.004
홍천군,홍천읍,0.012,0.008,0.011,0.012,0.009,0.008,0.006,0.008,0.009,0.011,0.01,0.011,0.011,0.008,0.007,0.01,0.01,0.01,0.007,0.005,0.005,0.005,0.007,0.007,0.008,0.008,0.008,0.009,0.007,0.006,0.005,0.006
영월군,영월읍,0.454,0,5.837,0.008,0.007,0.006,0.004,0.005,0.006,0.01,0.009,0.007,2.34,0.008,0.007,0.007,0.008,1.174,0.006,0.005,0.006,0.005,0.007,0.006,0.006,0.008,0.007,0.016,0.007,0.006,0.005,0.005
화천군,화천읍,0.007,0.005,0.007,0.007,0.006,0.005,0.004,0.003,0.004,0.005,0.005,0.006,0.006,0.004,0.004,0.006,0.007,0.006,0.005,0.003,0.004,0.004,0.004,0.004,0.005,0.006,0.005,0.005,0.004,0.004,0.003,0.004
태백시,황지동,0.01,0.005,0.008,0.008,0.007,0.004,0.006,0.006,0.007,0.009,0.008,0.007,0.007,0.009,0.006,0.007,0.006,0.006,0.007,0.007,0.006,0.004,0.007,0.006,0.006,0.007,0.006,0.006,0.004,0.007,0.007,0.005
인제군,인제읍,0.006,0.004,0.004,0.007,0.006,0.005,0.003,0.003,0.004,0.005,0.004,0.003,0.004,0.004,0.003,0.005,0.005,0.004,0.005,0.003,0.003,0.003,0.004,0.003,0.004,0.005,0.004,0.005,0.003,0.003,0.003,0.003
횡성군,우천면,0.008,0.005,0.007,0.007,0.006,0.007,0.003,0.004,0.006,0.007,0.007,0.007,0.006,0.006,0.004,0.006,0.006,0.006,0.005,0.004,0.004,0.004,0.005,0.004,0.006,0.006,0.005,0.007,0.004,0.003,0.004,0.004
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.02,0.008,0.006,0.006,0.005,0.007,0.006,0.006,0.008,0.006,0.006,0.005,0.005,0.053,0.052,0.005,0.008,0.008,0.006,0.006,0.007,0.006,0.006,0.005,0.005,0.006,0.007,0.006,0.053,0.007,0.099,0
춘천시,중앙로,0.009,0.007,0.007,0.005,0.005,0.007,0.005,0.005,0.008,0.006,0.006,0.004,0.006,0.006,0.006,0.006,0.006,0.008,0.005,0.006,0.007,0.005,0.004,0.005,0.005,0.005,0.008,0.005,0.006,0.009,0.006,-
춘천시,석사동,0.01,0.009,0.007,0.007,0.006,0.009,0.006,0.006,0.009,0.008,0.007,0.005,0.006,0.008,0.006,0.008,0.008,0.008,0.006,0.005,0.007,0.005,0.005,0.007,0.006,0.006,0.007,0.006,0.007,0.007,0.006,-
춘천시,신사우동,0.006,0.005,0.004,0.003,0.004,0.005,0.004,0.004,0.007,0.005,0.004,0.003,0.003,0.004,0.003,0.004,0.005,0.004,0.003,0.003,0.003,0.003,0.002,0.003,0.003,0.004,0.005,0.005,0.005,0.005,0.003,-
양구군,양구읍,0.006,0.005,0.004,0.003,0.004,0.006,0.004,0.005,0.006,0.005,0.005,0.003,0.003,0.004,0.003,0.004,0.004,0.004,0.003,0.004,0.005,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.005,0.004,0.003,-
원주시,중앙동,0.013,0.009,0.007,0.006,0.006,0.008,0.006,0.006,0.009,0.007,0.007,0.004,0.007,0.009,0.007,0.005,0.009,0.015,0.013,0.013,0.018,0.012,0.011,0.011,0.009,0.008,0.012,0.008,0.009,0.013,0.011,-
원주시,반곡동,0.012,0.01,0.008,0.007,0.007,0.008,0.007,0.007,0.01,0.008,0.008,0.005,0.007,0.009,0.008,0.008,0.01,0.01,0.009,0.008,0.012,0.008,0.008,0.008,0.008,0.007,0.009,0.006,0.007,0.009,0.008,-
원주시,문막읍,0.01,0.007,0.008,0.006,0.006,0.008,0.007,0.006,0.008,0.007,0.007,0.004,0.007,0.008,0.007,0.008,0.009,0.01,0.006,0.007,0.01,0.008,0.008,0.005,0.005,0.005,0.008,0.005,0.007,0.008,0.008,-
원주시,지정면,0.01,0.008,0.007,0.006,0.006,0.007,0.006,0.007,0.008,0.007,0.007,0.005,0.007,0.008,0.007,0.007,0.008,0.009,0.008,0.007,0.011,0.006,0.006,0.006,0.006,0.006,0.008,0.006,0.006,0.008,0.006,-
강릉시,주문진읍,0.007,0.011,0.004,0.005,0.005,0.005,0.005,0.005,0.007,0.005,0.003,0.004,0.002,0.003,0.004,0.003,0.008,0.01,0.003,0.002,0.004,0.003,0.004,0.003,0.004,0.004,0.006,0.006,0.005,0.009,0.003,-
강릉시,옥천동,0.012,0.011,0.011,0.008,0.006,0.009,0.008,0.008,0.01,0.011,0.008,0.008,0.006,0.004,0.005,0.008,0.015,0.01,0.007,0.007,0.01,0.009,0.009,0.007,0.009,0.009,0.012,0.008,0.007,0.007,0.008,-
동해시,천곡동,0.014,0.019,0.009,0.01,0.005,0.007,0.008,0.009,0.008,0.008,0.012,0.009,0.01,0.011,0.013,0.006,0.015,0.014,0.009,0.005,0.009,0.01,0.013,0.007,0.007,0.009,0.014,0.013,0.009,0.012,0.007,-
삼척시,남양동,0.013,0.015,0.007,0.009,0.007,0.008,0.009,0.009,0.011,0.01,0.009,0.008,0.008,0.008,0.009,0.006,0.013,0.011,0.006,0.007,0.007,0.009,0.014,0.006,0.007,0.01,0.016,0.01,0.009,0.012,0.008,-
평창군,평창읍,0.069,0.01,0.009,0.009,0.01,0.011,0.011,0.011,0.012,0.01,0.009,0.008,0.009,0.009,1.175,0.007,0.011,0.008,0.008,0.008,0.008,0.01,0.007,0.007,0.008,0.011,0.013,0.01,0.009,0.008,0.007,-
정선군,정선읍,0.119,0.006,0.005,0.005,0.006,0.006,0.005,0.007,0.007,0.005,0.005,0.004,0.005,1.173,0.005,0.005,0.006,0.006,0.006,0.006,0.008,0.008,0.004,0.004,0.005,0.006,0.006,0.005,1.174,0.007,0.006,-
횡성군,횡성읍,0.011,0.008,0.008,0.007,0.008,0.007,0.008,0.007,0.009,0.008,0.007,0.005,0.007,0.008,0.007,0.008,0.011,0.01,0.009,0.007,0.01,0.007,0.006,0.007,0.006,0.007,0.008,0.007,0.006,0.008,0.007,-
고성군,상리,0.007,0.008,0.007,0.003,0.003,0.007,0.005,0.007,0.006,0.007,0.006,0.003,0.003,0.004,0.004,0.004,0.008,0.007,0.003,0.004,0.005,0.002,0.004,0.004,0.005,0.004,0.005,0.004,0.006,0.005,0.004,-
양양군,양양읍,0.006,0.006,0.004,0.004,0.003,0.004,0.004,0.004,0.006,0.005,0.004,0.003,0.004,0.01,0.003,0.004,0.006,0.004,0.003,0.003,0.005,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.002,0.002,0.005,-
속초시,금호동,0.007,0.009,0.004,0.004,0.003,0.004,0.005,0.003,0.004,0.004,0.006,0.003,0.004,0.003,0.004,0.003,0.008,0.012,0.004,0.003,0.004,0.003,0.005,0.006,0.004,0.003,0.006,0.005,0.005,0.005,0.003,-
